orientation,dist,peak_score
++,203375.0,1.2201268385522674
++,207931.0,1.31544147710654
++,210706.5,1.2470879195523297
++,214454.0,1.260714494400869
++,219513.5,1.157591694557137
++,226343.5,1.2740420674339479
++,235563.5,1.3149914047028806
++,248011.0,1.1281081077382062
++,264815.0,1.207558376946965
++,287500.0,1.1741458183755027
++,318125.5,1.2572522023191834
++,359469.5,1.183593842116814
++,415284.0,1.190866717978965
++,490634.0,1.1693381015673352
++,592356.0,1.0743185013952528
++,729680.5,1.0156926541099105
++,915069.0,0.9975543765781456
++,1165343.5,1.0124509148611838
++,1503213.5,0.9935888954736962
++,1959338.0,0.9406966624023257
++,2575106.5,0.9867197467426413
++,3406394.5,0.9713749516104482
++,4528633.0,0.9553300857089986
+-,203375.0,1.5340003804757447
+-,207931.0,1.4780795191096687
+-,210706.5,1.7017902639557967
+-,214454.0,1.4713609298416739
+-,219513.5,1.8264786063962426
+-,226343.5,1.715517210099034
+-,235563.5,1.4435785079410173
+-,248011.0,1.5291922291743472
+-,264815.0,1.494441751643544
+-,287500.0,1.4962950428219972
+-,318125.5,1.4529533597477793
+-,359469.5,1.4857124216151867
+-,415284.0,1.4170600980011958
+-,490634.0,1.3514694769607383
+-,592356.0,1.2241103521993562
+-,729680.5,1.1803938716780804
+-,915069.0,1.0871476816187988
+-,1165343.5,1.076053601891544
+-,1503213.5,1.0076860509851242
+-,1959338.0,0.985504438686392
+-,2575106.5,0.995795817025916
+-,3406394.5,0.9506057368557703
+-,4528633.0,0.9747378212516675
-+,203375.0,1.0746697378871606
-+,207931.0,1.0267358632362484
-+,210706.5,1.1733166410165594
-+,214454.0,1.0313436517940842
-+,219513.5,1.0860800466124867
-+,226343.5,1.1059865642623965
-+,235563.5,1.1181334852715135
-+,248011.0,1.1404458481592452
-+,264815.0,1.0561606511132065
-+,287500.0,1.0701615887977016
-+,318125.5,1.0481798189441742
-+,359469.5,1.0463504561416272
-+,415284.0,1.049964735243401
-+,490634.0,0.9785062663261072
-+,592356.0,1.0042477885030512
-+,729680.5,0.9641550069640378
-+,915069.0,0.959106155368354
-+,1165343.5,0.9632345584119829
-+,1503213.5,0.9589061196258009
-+,1959338.0,0.9857639095044951
-+,2575106.5,0.981751155063274
-+,3406394.5,0.9832804642384267
-+,4528633.0,0.967128877116638
--,203375.0,1.1758071810623518
--,207931.0,1.1259772213040968
--,210706.5,1.3373307467749482
--,214454.0,1.1878445842882914
--,219513.5,1.39118686914557
--,226343.5,1.4097871453528958
--,235563.5,1.419113973960487
--,248011.0,1.2467821664436407
--,264815.0,1.280648563626525
--,287500.0,1.220275012457414
--,318125.5,1.1733347330923964
--,359469.5,1.2645435560101381
--,415284.0,1.1620729124822462
--,490634.0,1.1255254488858943
--,592356.0,1.0901113399731077
--,729680.5,1.0544713168442867
--,915069.0,1.0045878667582284
--,1165343.5,0.9893745572991568
--,1503213.5,0.9712868448930502
--,1959338.0,1.0315154657611831
--,2575106.5,0.9557273628711376
--,3406394.5,0.9691743197537757
--,4528633.0,0.9494462553203928
