orientation,dist,peak_score
++,203375.0,1.1174593115189022
++,207931.0,1.1815817173232346
++,210706.5,1.1224255146155562
++,214454.0,1.105553493499612
++,219513.5,1.0885787299506768
++,226343.5,1.0924641988892279
++,235563.5,1.151186543138061
++,248011.0,1.1020134936734896
++,264815.0,1.0882966925238515
++,287500.0,1.1074391759652795
++,318125.5,1.1508401612024102
++,359469.5,1.142572816536046
++,415284.0,1.1273894282249175
++,490634.0,1.1484830979581988
++,592356.0,1.1118832366781388
++,729680.5,1.096055878293821
++,915069.0,1.1191752770694618
++,1165343.5,1.0969549024192062
++,1503213.5,1.0878038350503303
++,1959338.0,1.0682906942851322
++,2575106.5,1.0448483217333924
++,3406394.5,1.0257342397018356
++,4528633.0,1.0095800111607995
+-,203375.0,1.1466702075399637
+-,207931.0,1.1362868639242683
+-,210706.5,1.1517145899739363
+-,214454.0,1.1284863632996747
+-,219513.5,1.198027310829739
+-,226343.5,1.1773484355984776
+-,235563.5,1.1836212964252248
+-,248011.0,1.1947691606239075
+-,264815.0,1.1480654707555007
+-,287500.0,1.1691595970102855
+-,318125.5,1.1691362705668764
+-,359469.5,1.195210618683382
+-,415284.0,1.187472450188423
+-,490634.0,1.1845237005025142
+-,592356.0,1.1578701386188546
+-,729680.5,1.1420057031529223
+-,915069.0,1.1601979006385448
+-,1165343.5,1.149576071895689
+-,1503213.5,1.1105236250851491
+-,1959338.0,1.0920544172627669
+-,2575106.5,1.0669398040780707
+-,3406394.5,1.0434558031800556
+-,4528633.0,1.0170780876682968
-+,203375.0,1.107859850922634
-+,207931.0,1.0731444966787576
-+,210706.5,1.144442295376741
-+,214454.0,1.0798648765317713
-+,219513.5,1.0911838264276719
-+,226343.5,1.076353613474021
-+,235563.5,1.106012056621862
-+,248011.0,1.1297228047795402
-+,264815.0,1.1027275536730017
-+,287500.0,1.09800751826933
-+,318125.5,1.0827881932523367
-+,359469.5,1.0788585628852791
-+,415284.0,1.1059009313992088
-+,490634.0,1.0908995244020752
-+,592356.0,1.0923217553192717
-+,729680.5,1.0741183502580318
-+,915069.0,1.078674327619527
-+,1165343.5,1.0650832884976482
-+,1503213.5,1.0551263162674023
-+,1959338.0,1.043835375132766
-+,2575106.5,1.0259017543135678
-+,3406394.5,1.011960654407086
-+,4528633.0,1.000286068853793
--,203375.0,1.087410273995621
--,207931.0,1.11136433299925
--,210706.5,1.1556667354210373
--,214454.0,1.0970842302717838
--,219513.5,1.132671906802661
--,226343.5,1.112427701027163
--,235563.5,1.1688301540639816
--,248011.0,1.1535455012680185
--,264815.0,1.1285980025269522
--,287500.0,1.1188910006802637
--,318125.5,1.114407928445333
--,359469.5,1.1359064135733603
--,415284.0,1.150152791593017
--,490634.0,1.135690714050913
--,592356.0,1.119480804668385
--,729680.5,1.1199077173374983
--,915069.0,1.1106819504080103
--,1165343.5,1.1009127011987276
--,1503213.5,1.0755467300096593
--,1959338.0,1.0662966185398957
--,2575106.5,1.0471560407874607
--,3406394.5,1.0305354243772666
--,4528633.0,1.0099884698714416
