orientation,dist,peak_score
++,203375.0,1.156233251043192
++,207931.0,1.0003374373338214
++,210706.5,1.101110686204195
++,214454.0,1.1597911214682934
++,219513.5,1.1220955041247227
++,226343.5,1.0775338506050391
++,235563.5,1.135459996576007
++,248011.0,1.1073639506199766
++,264815.0,1.0634721457162828
++,287500.0,1.0405585751861683
++,318125.5,1.0834187247354292
++,359469.5,1.1211501583255625
++,415284.0,1.0603363825712988
++,490634.0,1.0571649679950688
++,592356.0,1.0439018329613448
++,729680.5,1.0299392818447146
++,915069.0,1.0233420854680775
++,1165343.5,1.0128407236618098
++,1503213.5,1.0059947181222733
++,1959338.0,0.9995831395921635
++,2575106.5,0.9984276717254783
++,3406394.5,0.9982746393908946
++,4528633.0,0.9991157337257023
+-,203375.0,1.0127651284709975
+-,207931.0,1.447834422783926
+-,210706.5,1.3647449593061924
+-,214454.0,1.0335496537394535
+-,219513.5,1.4294883803140879
+-,226343.5,1.2630735170981926
+-,235563.5,1.0853444083132926
+-,248011.0,1.1658172313016195
+-,264815.0,1.166033104831724
+-,287500.0,1.1618623948689084
+-,318125.5,1.0824371445452916
+-,359469.5,1.1317798116412825
+-,415284.0,1.0756582948845221
+-,490634.0,1.1143256175424663
+-,592356.0,1.078808587219476
+-,729680.5,1.06013311779845
+-,915069.0,1.0465499564594944
+-,1165343.5,1.032505129246278
+-,1503213.5,1.0132463282067374
+-,1959338.0,1.0077199326556638
+-,2575106.5,1.0001005254017243
+-,3406394.5,1.0000654224166272
+-,4528633.0,0.9991515837837072
-+,203375.0,1.0430975755109952
-+,207931.0,1.0191635644644328
-+,210706.5,1.2909046897121377
-+,214454.0,1.037026534393111
-+,219513.5,1.0414840390014415
-+,226343.5,1.0384222388039135
-+,235563.5,1.004254098622536
-+,248011.0,1.0778077958885537
-+,264815.0,1.0548989749283362
-+,287500.0,1.032381287105836
-+,318125.5,1.044551869959561
-+,359469.5,1.0599561691031418
-+,415284.0,0.9866075897670086
-+,490634.0,1.0194359695540327
-+,592356.0,1.0378719998822246
-+,729680.5,1.016886645998353
-+,915069.0,1.0077799441763151
-+,1165343.5,1.0085412265519533
-+,1503213.5,1.001567756380818
-+,1959338.0,0.9991940190503247
-+,2575106.5,0.9986935116161358
-+,3406394.5,0.9980002526248397
-+,4528633.0,0.9992591833971114
--,203375.0,1.0936262755711865
--,207931.0,1.1277962210353694
--,210706.5,1.0739399110432664
--,214454.0,1.0156113824575606
--,219513.5,1.1051593778432078
--,226343.5,1.051022635998495
--,235563.5,1.0771589066444296
--,248011.0,1.0820543286024087
--,264815.0,1.096582301525792
--,287500.0,1.0552441589960477
--,318125.5,1.0394313318379376
--,359469.5,1.1071497248526243
--,415284.0,1.0425550220307813
--,490634.0,1.066716440582936
--,592356.0,1.045236377772386
--,729680.5,1.0425701160618663
--,915069.0,1.0289254231914318
--,1165343.5,1.0182224929718382
--,1503213.5,1.0064647678606773
--,1959338.0,1.001189680229086
--,2575106.5,0.9986462773818132
--,3406394.5,0.9978413192742328
--,4528633.0,0.9989016698680746
