orientation,dist,peak_score
++,203375.0,1.2233111963951493
++,207931.0,1.0188268710498884
++,210706.5,1.1652239626294745
++,214454.0,1.9259394549516156
++,219513.5,1.3110822396793906
++,226343.5,1.1804705015697436
++,235563.5,1.163812317304111
++,248011.0,1.4395418750706472
++,264815.0,1.0663456690740079
++,287500.0,1.079832355132337
++,318125.5,1.3786879152444158
++,359469.5,1.4144149336662417
++,415284.0,1.1845019583311744
++,490634.0,1.1092592379506026
++,592356.0,1.2215488575177726
++,729680.5,0.9384922330488183
++,915069.0,0.9149731461003834
++,1165343.5,0.9854491229989462
++,1503213.5,0.9624524671180653
++,1959338.0,0.9648322801581246
++,2575106.5,0.980001886989526
++,3406394.5,0.9964408296323342
++,4528633.0,0.9444395710628628
+-,203375.0,1.1974811030955692
+-,207931.0,3.0427236739956136
+-,210706.5,2.313401690588942
+-,214454.0,1.1025064751203777
+-,219513.5,4.379776314412626
+-,226343.5,2.3556053573242615
+-,235563.5,1.3122960513542707
+-,248011.0,1.983884353345776
+-,264815.0,1.6531955557981675
+-,287500.0,1.7483197587451196
+-,318125.5,1.3986912307523307
+-,359469.5,1.7286528825508762
+-,415284.0,1.3589123927035396
+-,490634.0,1.383645842474075
+-,592356.0,1.2043576496682262
+-,729680.5,1.1856834572651402
+-,915069.0,1.0014158577076424
+-,1165343.5,0.9940835103277945
+-,1503213.5,0.9983813875845109
+-,1959338.0,1.0969307955278778
+-,2575106.5,0.9849392984357438
+-,3406394.5,1.0109559395816776
+-,4528633.0,1.0088477064585342
-+,203375.0,1.151567354417816
-+,207931.0,1.0521143887215019
-+,210706.5,1.5452937036548495
-+,214454.0,1.1247278280516173
-+,219513.5,0.9668538384015776
-+,226343.5,1.2195342403301077
-+,235563.5,0.987482853415129
-+,248011.0,1.0640107135331713
-+,264815.0,1.0243756842131673
-+,287500.0,0.9717928297748205
-+,318125.5,0.9883654317771513
-+,359469.5,1.152286067791748
-+,415284.0,0.8640699327584955
-+,490634.0,0.9288581915157661
-+,592356.0,1.0675637263365578
-+,729680.5,0.9439344687744073
-+,915069.0,1.0339582993095568
-+,1165343.5,0.9232693622743562
-+,1503213.5,0.9143352131549305
-+,1959338.0,1.0900350713128297
-+,2575106.5,1.0645452805703914
-+,3406394.5,0.9400972363638307
-+,4528633.0,0.9715600107638213
--,203375.0,1.390564911552695
--,207931.0,1.2813253962922788
--,210706.5,1.5346414737950702
--,214454.0,1.17888541564138
--,219513.5,1.8841332282896184
--,226343.5,1.41292237704238
--,235563.5,1.498691130849764
--,248011.0,1.2159129099141506
--,264815.0,1.2807979565248389
--,287500.0,1.1684847815866688
--,318125.5,0.9905558835069118
--,359469.5,1.4511927750191034
--,415284.0,1.1225498467964934
--,490634.0,1.0943004271445127
--,592356.0,1.1322673224803266
--,729680.5,1.1278654095736507
--,915069.0,1.1212530718789855
--,1165343.5,1.097593207675724
--,1503213.5,0.939552950449507
--,1959338.0,1.0954056474092853
--,2575106.5,0.9908352799081572
--,3406394.5,1.0626512937081658
--,4528633.0,1.0408904029148904
