orientation,dist,peak_score
++,101250.0,nan
++,105475.0,nan
++,107717.5,nan
++,110632.5,1.287611576870888
++,114422.0,1.2218996008818555
++,119349.0,1.1157043051662032
++,125754.0,1.220315817725186
++,134080.0,1.3113504817061916
++,144904.0,1.2740629936648296
++,158975.5,1.3146563036340657
++,177268.5,1.2622049238270217
++,201049.0,1.2513967028865283
++,231963.5,1.2240597501916872
++,272152.5,1.1545321964438553
++,324398.5,1.1915946300462905
++,392318.5,1.193565285693997
++,480614.0,1.1339284916958305
++,595398.5,1.0603637578223917
++,744618.5,1.0220509530669855
++,938604.0,1.004816799795762
++,1190785.0,1.0153276385822727
++,1518620.5,0.9669384611833121
++,1944807.0,0.9474018047614289
++,2498849.0,0.9419266055138854
++,3219104.0,1.005273637924604
++,4155435.5,0.946777736756985
++,5372666.0,0.9507003422159882
++,6955066.0,0.9403373364099652
++,9012186.0,0.9510327051075843
+-,101250.0,nan
+-,105475.0,nan
+-,107717.5,nan
+-,110632.5,1.3632138993291896
+-,114422.0,1.368573156849021
+-,119349.0,1.3373651362327217
+-,125754.0,1.5558554031472365
+-,134080.0,1.6568977145573298
+-,144904.0,1.4640599701294228
+-,158975.5,1.5855755918266936
+-,177268.5,1.6199621279979215
+-,201049.0,1.5299081249124813
+-,231963.5,1.5159011504414663
+-,272152.5,1.432741283684109
+-,324398.5,1.4063146110086446
+-,392318.5,1.4003855280557487
+-,480614.0,1.3206242888804844
+-,595398.5,1.2124333767006563
+-,744618.5,1.1325768343485305
+-,938604.0,1.083088085594522
+-,1190785.0,1.0517556444402272
+-,1518620.5,0.996978623925056
+-,1944807.0,1.006606491305716
+-,2498849.0,0.9649933241177147
+-,3219104.0,0.9578785513681697
+-,4155435.5,0.9795432767723822
+-,5372666.0,0.9454283617069794
+-,6955066.0,1.0157939905453905
+-,9012186.0,0.9993221378201649
-+,101250.0,nan
-+,105475.0,nan
-+,107717.5,nan
-+,110632.5,1.1175766513417935
-+,114422.0,1.0425346897718788
-+,119349.0,1.0234580380477927
-+,125754.0,1.048739856532137
-+,134080.0,1.1195441009826697
-+,144904.0,1.025506465644458
-+,158975.5,1.0477036148383567
-+,177268.5,1.051482820065805
-+,201049.0,1.0611791835373006
-+,231963.5,1.1013765749200644
-+,272152.5,1.0410303043660967
-+,324398.5,1.060963673209522
-+,392318.5,1.0598768190201635
-+,480614.0,0.9893658917735335
-+,595398.5,0.9775989005067638
-+,744618.5,0.9493788210355205
-+,938604.0,0.9825317466165774
-+,1190785.0,0.9796423738499668
-+,1518620.5,0.949757038196956
-+,1944807.0,0.978393637003703
-+,2498849.0,0.9558946296920974
-+,3219104.0,0.9893493873339035
-+,4155435.5,0.971941375187011
-+,5372666.0,0.9847510175295673
-+,6955066.0,0.9729828231300507
-+,9012186.0,0.9620481600431454
--,101250.0,nan
--,105475.0,nan
--,107717.5,nan
--,110632.5,1.1977198063390628
--,114422.0,1.2531375994289562
--,119349.0,1.1769897728462133
--,125754.0,1.2814591215895506
--,134080.0,1.2242131395962141
--,144904.0,1.2108135293887148
--,158975.5,1.1986830255505303
--,177268.5,1.353051768685639
--,201049.0,1.2139277355507085
--,231963.5,1.2843801694435424
--,272152.5,1.194640812467776
--,324398.5,1.1744298521293124
--,392318.5,1.180507869391347
--,480614.0,1.0919937245470184
--,595398.5,1.0805620787800112
--,744618.5,1.0166702167452657
--,938604.0,1.0234460689067535
--,1190785.0,0.9682089595407593
--,1518620.5,0.9564547240214714
--,1944807.0,1.0495212646837708
--,2498849.0,0.9390952780206336
--,3219104.0,0.9632646905128662
--,4155435.5,0.9702035722553255
--,5372666.0,0.9667430667076404
--,6955066.0,1.0348452014273908
--,9012186.0,0.928922107896857
