6.250000000000000000e+03 8.750000000000000000e+03 1.125000000000000000e+04 1.375000000000000000e+04 1.750000000000000000e+04 2.250000000000000000e+04 2.750000000000000000e+04 3.500000000000000000e+04 4.500000000000000000e+04 5.625000000000000000e+04 7.000000000000000000e+04 8.750000000000000000e+04 1.100000000000000000e+05 1.375000000000000000e+05 1.725000000000000000e+05 2.175000000000000000e+05 2.737500000000000000e+05 3.437500000000000000e+05 4.312500000000000000e+05 5.412500000000000000e+05 6.800000000000000000e+05 8.537500000000000000e+05 1.072500000000000000e+06 1.347500000000000000e+06 1.692500000000000000e+06 2.126250000000000000e+06 2.671250000000000000e+06 3.356250000000000000e+06
9.997778768839341579e-01 3.715305962247008043e-01 1.632509147037231323e-01 1.032831260604282486e-01 6.940944038990920495e-02 4.797804631352296789e-02 3.648296165487870807e-02 2.675163932915025286e-02 1.981155678548795693e-02 1.544277364123458444e-02 1.251396150952802447e-02 1.070863002641863314e-02 9.254484174528940232e-03 8.115461200227483060e-03 7.336176714754537483e-03 6.900738694908484065e-03 5.983331851999485439e-03 5.283935714387439850e-03 4.515821223604349170e-03 3.794675337563714352e-03 2.941309404018358289e-03 2.443282979803228748e-03 1.924685076114035845e-03 1.423176360260761499e-03 9.705691924870973441e-04 5.929845870436700360e-04 3.755352416147468477e-04 2.171469617539570297e-04
