6.250000000000000000e+03 9.998024152600250014e-01
8.750000000000000000e+03 4.059197674430117253e-01
1.125000000000000000e+04 1.892972776758725106e-01
1.375000000000000000e+04 1.217409827457235777e-01
1.750000000000000000e+04 8.164995472386014919e-02
2.250000000000000000e+04 5.626345615247156651e-02
2.750000000000000000e+04 4.279512169943962968e-02
3.500000000000000000e+04 3.194146160193670619e-02
4.500000000000000000e+04 2.453039615362612516e-02
5.625000000000000000e+04 1.996861753751048504e-02
7.000000000000000000e+04 1.704962818583470943e-02
8.750000000000000000e+04 1.540396308287141948e-02
1.100000000000000000e+05 1.350454488199566427e-02
1.375000000000000000e+05 1.208348171807620795e-02
1.725000000000000000e+05 1.074198337307188597e-02
2.175000000000000000e+05 9.898054640757061873e-03
2.737500000000000000e+05 7.894514542728022291e-03
3.437500000000000000e+05 6.627928253923527115e-03
4.312500000000000000e+05 5.101510411907921039e-03
5.412500000000000000e+05 3.942143981300695599e-03
6.800000000000000000e+05 2.797849364135968596e-03
8.537500000000000000e+05 2.167391120758164168e-03
1.072500000000000000e+06 1.480747573318196876e-03
1.347500000000000000e+06 9.574009775349446617e-04
1.692500000000000000e+06 5.565285759457169355e-04
2.126250000000000000e+06 3.154772141936946703e-04
2.671250000000000000e+06 1.697683190095161958e-04
3.356250000000000000e+06 1.207658918657018691e-04
