chr_distance,peak_score
20.0,2.640112541683267
33.75,2.0797604525123856
63.75,2.7931636145176655
123.75,4.119712533869581
225.0,4.572804341881505
387.5,3.2266816844192086
675.0,2.658832652043436
1350.0,1.3167098244993685
