chr_distance,peak_score
20.0,1.7883896469785296
33.75,1.8918687515954902
63.75,1.276639335219971
123.75,1.0218948284657812
225.0,0.9966166746477029
387.5,0.9439476977365482
675.0,0.9671011538769931
1350.0,0.9810891706122122
