chr_distance,peak_score
20.0,2.322999069154771
33.75,2.281087412543608
63.75,2.043748077130359
123.75,1.9722683235205354
225.0,1.4615832612565627
387.5,1.068172875678503
675.0,1.0329194729962439
1350.0,0.8936190142285432
