chr_distance,peak_score
20.0,2.4421537189027633
33.75,2.079158798928229
63.75,1.747892856354767
123.75,1.4153916225509064
225.0,1.0883601561765557
387.5,0.9623067196823847
675.0,0.9406768534297201
1350.0,0.9565898443025821
