chr_distance,peak_score
20.0,2.0382220760782106
33.75,2.0764220199045273
63.75,1.467224631984949
123.75,1.3255450425920532
225.0,0.9954540746892246
387.5,0.9729809028202129
675.0,1.0036207678109668
1350.0,0.9287108844687193
