chr_distance,peak_score
20.0,2.21678342798293
33.75,2.044363764235978
63.75,1.9768447873754604
123.75,2.981033925070626
225.0,3.703443747738664
387.5,2.856445072928349
675.0,2.6551994093796276
1350.0,1.34790966622474
