chr_distance,peak_score
20.0,2.580851103998054
33.75,2.2735922143535037
63.75,2.0067064387259737
123.75,1.9071544157427294
225.0,1.5763292125551926
387.5,1.0269342372230488
675.0,0.9251576424598159
1350.0,0.9078201201769343
