chr_distance,peak_score
20.0,2.2406536092155256
33.75,2.0621520785358882
63.75,2.1446203862243873
123.75,2.485784297141387
225.0,2.0596247181750447
387.5,1.3103328186434129
675.0,1.0451205548852969
1350.0,1.0297274026780916
