chr_distance,peak_score
20.0,2.3565738236114337
33.75,2.2497347422214715
63.75,1.9959557504348626
123.75,1.7734831660302828
225.0,1.2881239866784322
387.5,0.9653602289176623
675.0,0.989873652670753
1350.0,0.9349822101821426
