chr_distance,peak_score
20.0,1.7844286773660327
33.75,1.6808562831317726
63.75,1.354763709055141
123.75,1.9508072561489702
225.0,2.597325230204973
387.5,2.4525074353743817
675.0,2.256251318661149
1350.0,1.648688419154997
