chr_distance,peak_score
20.0,1.8083111800194314
33.75,1.6629798828380373
63.75,2.1563384944608117
123.75,3.3367162108856974
225.0,4.430129808425141
387.5,4.227559955013026
675.0,4.011782185977715
1350.0,2.622441621790192
