chr_distance,peak_score
20.0,1.30205707659066
33.75,1.4422743768060535
63.75,1.2616504016834558
123.75,1.8032634676077324
225.0,3.221003368024359
387.5,3.1601727228827015
675.0,3.7203147103858387
1350.0,2.878525600572769
