chr_distance,peak_score
20.0,2.1629189928803942
33.75,2.1839469878241307
63.75,1.9576564211216927
123.75,2.975742030702938
225.0,4.674071125263041
387.5,4.181973114197842
675.0,4.980834047122022
1350.0,2.347781446444734
