chr_distance,peak_score
20.0,1.6462092384950273
33.75,1.4722353335477774
63.75,1.123865146955353
123.75,1.4256507421509397
225.0,1.6716483252257968
387.5,1.5217545644169874
675.0,1.3464730002079341
1350.0,1.129658092450706
