chr_distance,peak_score
20.0,2.158549786464885
33.75,1.9725480776476365
63.75,1.9691233047915206
123.75,1.9820925369022706
225.0,1.454464174008617
387.5,1.0271661451227754
675.0,0.9741817872236503
1350.0,0.942287587232657
