chr_distance,peak_score
20.0,1.5186890181208028
33.75,1.3783176068317764
63.75,1.0604600308280911
123.75,1.3544273067319936
225.0,1.5750849591308709
387.5,1.4736993002621672
675.0,1.3231732865164068
1350.0,1.0969426292705484
