chr_distance,peak_score
20.0,1.8411644792877897
33.75,1.6621058561856568
63.75,1.4050914584661318
123.75,1.6536338479255224
225.0,1.7048576575125498
387.5,1.3208035661127453
675.0,1.1279910628988103
1350.0,0.9441692708862053
