chr_distance,peak_score
20.0,1.7978866451095636
33.75,1.7201117121408327
63.75,1.2051858909323394
123.75,1.0309107476258257
225.0,1.011412784860293
387.5,0.9774293984994478
675.0,1.0421913739436288
1350.0,1.044345552578968
