chr_distance,peak_score
20.0,1.9609852090035278
33.75,2.2098752659468865
63.75,2.525110091035716
123.75,3.7699930485785904
225.0,4.092185718328273
387.5,2.884171862097374
675.0,2.414241312991089
1350.0,1.1100497056451202
