chr_distance,peak_score
20.0,2.7703132651048987
33.75,2.591005356479095
63.75,3.06590845104504
123.75,4.469020973749574
225.0,4.53648935361889
387.5,3.091050320908088
675.0,2.4125826613518937
1350.0,1.0187455432770853
