chr_distance,peak_score
20.0,1.7538335449166897
33.75,1.4409675134275772
63.75,1.1925894469257792
123.75,1.4991553230235584
225.0,1.737456673414762
387.5,1.3147953034605113
675.0,1.2323112910365095
1350.0,0.9791571986519179
