chr_distance,peak_score
20.0,1.8019098617563063
33.75,1.7000485225058957
63.75,1.4337271536719647
123.75,1.761651052431002
225.0,1.946809945391801
387.5,1.5502984777560505
675.0,1.2955147056078722
1350.0,0.9809023907168265
