chr_distance,peak_score
91.25,1.5039315176140293
135.0,2.2151141882848955
212.5,5.599021820404438
318.75,1.449069288993257
475.0,6.581163908397632
681.25,5.597877311061015
1000.0,6.831907675031734
1525.0,4.720099136632037
