chr_distance,peak_score
91.25,1.261712619457253
135.0,1.1025836548946906
212.5,1.7573682937714712
318.75,0.9987651627985977
475.0,1.0341293510561798
681.25,0.997430955306857
1000.0,0.9896078920618467
1525.0,0.9856550951265728
