chr_distance,peak_score
91.25,2.2525920779727415
135.0,1.4470374728567346
212.5,2.6442449405420634
318.75,1.0026893407766078
475.0,1.0384690519508384
681.25,0.9985499162888389
1000.0,0.9908908137953205
1525.0,0.9921919206768713
