chr_distance,peak_score
91.25,1.6681196874700641
135.0,1.563024657255332
212.5,6.3734414692774966
318.75,1.0612306705515733
475.0,5.1287833598042045
681.25,2.928962897573766
1000.0,2.8683078014513295
1525.0,1.1798088514198186
