chr_distance,peak_score
91.25,1.715186976801493
135.0,1.8717394996099064
212.5,6.032726166251063
318.75,1.0151209347486942
475.0,2.3556819432326845
681.25,1.09317661201049
1000.0,1.0591799619537388
1525.0,1.0076769798980667
