chr_distance,peak_score
91.25,3.303146413374957
135.0,3.4518670566347414
212.5,4.260259408273345
318.75,1.8981464562735786
475.0,2.6054309905333337
681.25,1.2256616706627708
1000.0,0.9993787285047611
1525.0,0.9776694110934065
