chr_distance,peak_score
91.25,1.1465730272121717
135.0,1.0010388487384934
212.5,0.9774584842175865
318.75,0.9997989972253718
475.0,0.9744072825970703
681.25,1.000114082539707
1000.0,1.0029504629260584
1525.0,1.006905053757746
