chr_distance,peak_score
91.25,2.159305689232492
135.0,2.2420904843755824
212.5,3.575861961664306
318.75,1.5787793076800682
475.0,2.557861924163738
681.25,1.327133931268156
1000.0,1.0618433024343645
1525.0,0.9839953064018825
