chr_distance,peak_score
91.25,1.2220395160738404
135.0,1.409445163924652
212.5,2.5282933749045067
318.75,1.118927837653045
475.0,1.7090773552430276
681.25,1.0883657008151004
1000.0,1.032995155118349
1525.0,1.01072456724755
