chr_distance,peak_score
91.25,1.017947817438948
135.0,0.9941510173892014
212.5,0.9923227826883366
318.75,0.9983292771225982
475.0,0.9954695098934295
681.25,1.0000613837115062
1000.0,1.0027784794143182
1525.0,1.0120391382504053
