chr_distance,peak_score
91.25,3.9495514663141194
135.0,3.9622761153690176
212.5,9.007327337677285
318.75,1.2136025754562556
475.0,4.213852512682339
681.25,1.4062177876417945
1000.0,1.084474513929671
1525.0,0.9802790674023887
