chr_distance,peak_score
91.25,1.1866710939015495
135.0,1.1508159555324062
212.5,3.0068122376138278
318.75,1.2117145759824144
475.0,2.854560292836659
681.25,2.134451182486502
1000.0,2.26619444614182
1525.0,1.4398787405101396
