chr_distance,peak_score
91.25,3.5968408980713127
135.0,4.296318811318023
212.5,7.013526176750622
318.75,1.381831771809886
475.0,3.942850872300096
681.25,1.3857168826839716
1000.0,1.103915994060766
1525.0,0.9388761300948145
