chr_distance,peak_score
91.25,1.3346390622895914
135.0,1.1253768347076776
212.5,1.7057469798791285
318.75,1.0009604008846127
475.0,0.9983053485111335
681.25,0.9887881843572104
1000.0,1.0175615124061377
1525.0,1.0072881649106626
