6.250000000000000000e+03 9.997819961980333181e-01
8.750000000000000000e+03 4.013803849545481972e-01
1.125000000000000000e+04 1.892671765392018035e-01
1.500000000000000000e+04 1.128911711733336515e-01
2.000000000000000000e+04 7.591288954756905683e-02
2.625000000000000000e+04 5.409402631884388524e-02
3.375000000000000000e+04 3.877098814305405400e-02
4.250000000000000000e+04 2.796556185610955467e-02
5.500000000000000000e+04 1.876776152272713327e-02
7.125000000000000000e+04 1.219994744077987012e-02
9.125000000000000000e+04 7.864925119853845639e-03
1.175000000000000000e+05 5.088923181906099963e-03
1.512500000000000000e+05 3.272170174726677597e-03
1.950000000000000000e+05 2.184676325642263134e-03
2.512500000000000000e+05 1.471252443433711124e-03
3.225000000000000000e+05 1.027613428516517546e-03
4.150000000000000000e+05 7.378033718254589689e-04
5.350000000000000000e+05 5.462556107846309279e-04
6.887500000000000000e+05 3.770103214519168397e-04
8.862500000000000000e+05 2.884148655990912313e-04
1.140000000000000000e+06 2.304245507813023903e-04
1.466250000000000000e+06 1.888204467453033465e-04
1.886250000000000000e+06 1.488073799411035491e-04
2.426250000000000000e+06 1.200369800064025270e-04
3.122500000000000000e+06 9.951685087637505533e-05
4.018750000000000000e+06 9.068865716299902269e-05
5.171250000000000000e+06 8.337929864772277875e-05
6.653750000000000000e+06 8.746819264154016772e-05
