6.250000000000000000e+03 9.997705799664241555e-01
8.750000000000000000e+03 3.973633749928398573e-01
1.125000000000000000e+04 1.846296854587478609e-01
1.500000000000000000e+04 1.048294385708863213e-01
2.000000000000000000e+04 6.640659242965898934e-02
2.625000000000000000e+04 4.552206940367698601e-02
3.375000000000000000e+04 3.241219511054722197e-02
4.250000000000000000e+04 2.444401444379633997e-02
5.500000000000000000e+04 1.812561564943438591e-02
7.125000000000000000e+04 1.395367124074211630e-02
9.125000000000000000e+04 1.120904958014416926e-02
1.175000000000000000e+05 9.245559708209082073e-03
1.512500000000000000e+05 7.720630212287610261e-03
1.950000000000000000e+05 6.360075019197264194e-03
2.512500000000000000e+05 5.125802615933412396e-03
3.225000000000000000e+05 4.003539864203143478e-03
4.150000000000000000e+05 3.123589572812569045e-03
5.350000000000000000e+05 2.243788763571596609e-03
6.887500000000000000e+05 1.623787100235026242e-03
8.862500000000000000e+05 1.147210928187472482e-03
1.140000000000000000e+06 8.152218918833236848e-04
1.466250000000000000e+06 6.067580280113216628e-04
1.886250000000000000e+06 4.211526877290195617e-04
2.426250000000000000e+06 3.208659017511481838e-04
3.122500000000000000e+06 2.366808315757441545e-04
4.018750000000000000e+06 1.885961783407316358e-04
5.171250000000000000e+06 1.113501464074709545e-04
6.653750000000000000e+06 1.076732019636639025e-04
