6.250000000000000000e+03 9.998932226276081581e-01
8.750000000000000000e+03 3.839963218745484075e-01
1.125000000000000000e+04 1.729572986286272429e-01
1.500000000000000000e+04 9.993336554833669172e-02
2.000000000000000000e+04 6.652087796371253248e-02
2.625000000000000000e+04 4.783938722917733394e-02
3.375000000000000000e+04 3.564980999753615543e-02
4.250000000000000000e+04 2.777692400210544227e-02
5.500000000000000000e+04 2.118328611232585604e-02
7.125000000000000000e+04 1.613127452404448936e-02
9.125000000000000000e+04 1.236192008602843111e-02
1.175000000000000000e+05 9.062946963597110633e-03
1.512500000000000000e+05 6.305031089872036032e-03
1.950000000000000000e+05 4.171896507625198411e-03
2.512500000000000000e+05 2.602460681478453546e-03
3.225000000000000000e+05 1.633135772292212354e-03
4.150000000000000000e+05 1.078604753838801212e-03
5.350000000000000000e+05 7.187262796350891081e-04
6.887500000000000000e+05 5.025188457129226276e-04
8.862500000000000000e+05 3.562643227057310231e-04
1.140000000000000000e+06 2.563676057029438764e-04
1.466250000000000000e+06 1.914933453251257175e-04
1.886250000000000000e+06 1.396191853922150135e-04
2.426250000000000000e+06 1.051698078694029075e-04
3.122500000000000000e+06 8.046165099119858405e-05
4.018750000000000000e+06 8.324852826076271559e-05
5.171250000000000000e+06 1.041310575078850740e-04
6.653750000000000000e+06 6.996799973386596638e-05
