6.250000000000000000e+03 9.997505131911514908e-01
8.750000000000000000e+03 4.044057647961774027e-01
1.125000000000000000e+04 1.871787785245659919e-01
1.500000000000000000e+04 1.049781035431773396e-01
2.000000000000000000e+04 6.610082161172636805e-02
2.625000000000000000e+04 4.564477754280184263e-02
3.375000000000000000e+04 3.335142507409382534e-02
4.250000000000000000e+04 2.603707592152191413e-02
5.500000000000000000e+04 2.087269530141866794e-02
7.125000000000000000e+04 1.769902549104929168e-02
9.125000000000000000e+04 1.552579280720984070e-02
1.175000000000000000e+05 1.320911698244794236e-02
1.512500000000000000e+05 1.264862357099993430e-02
1.950000000000000000e+05 1.125914009109811598e-02
2.512500000000000000e+05 7.622392065642491846e-03
3.225000000000000000e+05 6.026553807665037746e-03
4.150000000000000000e+05 5.022930021632209148e-03
5.350000000000000000e+05 3.278430709041363095e-03
6.887500000000000000e+05 2.456209344746496537e-03
8.862500000000000000e+05 1.591232569651873782e-03
1.140000000000000000e+06 1.040791406111041392e-03
1.466250000000000000e+06 6.370687428648150923e-04
1.886250000000000000e+06 3.655396418546063143e-04
2.426250000000000000e+06 2.323719527324298020e-04
3.122500000000000000e+06 1.579906742410769208e-04
4.018750000000000000e+06 1.009447677855115748e-04
5.171250000000000000e+06 7.294389045758160851e-05
6.653750000000000000e+06 6.974969189309973810e-05
