6.250000000000000000e+03 1.000057837743378863e+00
8.750000000000000000e+03 3.564559990396720113e-01
1.125000000000000000e+04 1.528758116911223264e-01
1.500000000000000000e+04 8.660783623873606618e-02
2.000000000000000000e+04 5.694884364177085073e-02
2.625000000000000000e+04 3.999284594029829665e-02
3.375000000000000000e+04 2.813141248237236228e-02
4.250000000000000000e+04 2.026683377074589565e-02
5.500000000000000000e+04 1.385396958636644742e-02
7.125000000000000000e+04 9.234533160073599839e-03
9.125000000000000000e+04 6.265045100091218636e-03
1.175000000000000000e+05 4.174038504982512977e-03
1.512500000000000000e+05 2.763213720711206901e-03
1.950000000000000000e+05 1.901030416803613059e-03
2.512500000000000000e+05 1.301462866195653807e-03
3.225000000000000000e+05 9.498894122245053837e-04
4.150000000000000000e+05 6.665707042377781288e-04
5.350000000000000000e+05 5.090869061661388272e-04
6.887500000000000000e+05 3.831898817188616937e-04
8.862500000000000000e+05 2.874787397561126231e-04
1.140000000000000000e+06 2.229894406095297803e-04
1.466250000000000000e+06 1.483751060083584651e-04
1.886250000000000000e+06 1.189970259349539043e-04
2.426250000000000000e+06 1.114234238748924003e-04
3.122500000000000000e+06 1.022344989703047959e-04
4.018750000000000000e+06 9.947715680481389430e-05
5.171250000000000000e+06 8.860936691500420322e-05
6.653750000000000000e+06 1.193994903186794160e-04
