6.250000000000000000e+03 9.998589896042834324e-01
8.750000000000000000e+03 3.879890758981780485e-01
1.125000000000000000e+04 1.749966980798406679e-01
1.500000000000000000e+04 1.003229274665650844e-01
2.000000000000000000e+04 6.674664925869076837e-02
2.625000000000000000e+04 4.884764702893799881e-02
3.375000000000000000e+04 3.742225945628537692e-02
4.250000000000000000e+04 3.012558326073136103e-02
5.500000000000000000e+04 2.464179238185713883e-02
7.125000000000000000e+04 2.075392845976337802e-02
9.125000000000000000e+04 1.778060061342368395e-02
1.175000000000000000e+05 1.450094721863077855e-02
1.512500000000000000e+05 1.231622697244885191e-02
1.950000000000000000e+05 9.685784837460000019e-03
2.512500000000000000e+05 6.447057019841320388e-03
3.225000000000000000e+05 4.628332915170921442e-03
4.150000000000000000e+05 3.290219113932528385e-03
5.350000000000000000e+05 2.058885230055285034e-03
6.887500000000000000e+05 1.333383975775572156e-03
8.862500000000000000e+05 8.356866199703179027e-04
1.140000000000000000e+06 5.180244729110089225e-04
1.466250000000000000e+06 3.344725373254678032e-04
1.886250000000000000e+06 2.316198346389271919e-04
2.426250000000000000e+06 1.519119447002486006e-04
3.122500000000000000e+06 1.032739959978044262e-04
4.018750000000000000e+06 7.137850978238783218e-05
5.171250000000000000e+06 7.214399675192848926e-05
6.653750000000000000e+06 7.968978292873778060e-05
