6.250000000000000000e+03 9.998488788443996578e-01
8.750000000000000000e+03 4.563725135153706702e-01
1.125000000000000000e+04 2.348400216986904210e-01
1.500000000000000000e+04 1.388141091072656041e-01
2.000000000000000000e+04 8.850605177135788260e-02
2.625000000000000000e+04 6.140004922613617744e-02
3.375000000000000000e+04 4.498781464681316650e-02
4.250000000000000000e+04 3.490717188196180293e-02
5.500000000000000000e+04 2.662764863297250456e-02
7.125000000000000000e+04 2.033794343102992772e-02
9.125000000000000000e+04 1.561209606322387991e-02
1.175000000000000000e+05 1.154526787552979245e-02
1.512500000000000000e+05 8.290745859258978612e-03
1.950000000000000000e+05 5.505503173351150407e-03
2.512500000000000000e+05 3.505536434009341555e-03
3.225000000000000000e+05 2.236880616460726768e-03
4.150000000000000000e+05 1.442348983037511183e-03
5.350000000000000000e+05 9.792800390324165292e-04
6.887500000000000000e+05 6.838766111659154391e-04
8.862500000000000000e+05 4.834159615173143961e-04
1.140000000000000000e+06 3.792263999669916869e-04
1.466250000000000000e+06 2.940746185327718933e-04
1.886250000000000000e+06 2.250974210194228600e-04
2.426250000000000000e+06 1.736551271307702835e-04
3.122500000000000000e+06 1.310428346451284257e-04
4.018750000000000000e+06 1.045378313549319909e-04
5.171250000000000000e+06 9.548608673936941722e-05
6.653750000000000000e+06 8.273565287725715301e-05
