6.250000000000000000e+03 1.000067106612510193e+00
8.750000000000000000e+03 3.434066399362188382e-01
1.125000000000000000e+04 1.416889803917882606e-01
1.500000000000000000e+04 7.786957328400820333e-02
2.000000000000000000e+04 4.993105215799781282e-02
2.625000000000000000e+04 3.449694196991907880e-02
3.375000000000000000e+04 2.415241477632748893e-02
4.250000000000000000e+04 1.743863200175995928e-02
5.500000000000000000e+04 1.223216178835812538e-02
7.125000000000000000e+04 8.796153787793681983e-03
9.125000000000000000e+04 6.606274317512397104e-03
1.175000000000000000e+05 5.041608770281297454e-03
1.512500000000000000e+05 4.118313745159667659e-03
1.950000000000000000e+05 3.490359037390206986e-03
2.512500000000000000e+05 2.533137432765647512e-03
3.225000000000000000e+05 2.102020134116910736e-03
4.150000000000000000e+05 1.789605620715592309e-03
5.350000000000000000e+05 1.304529195148279065e-03
6.887500000000000000e+05 1.061219273942064743e-03
8.862500000000000000e+05 7.790565130927206306e-04
1.140000000000000000e+06 4.924952602322217512e-04
1.466250000000000000e+06 3.306385984250350719e-04
1.886250000000000000e+06 2.378413080638798005e-04
2.426250000000000000e+06 1.757659671261842672e-04
3.122500000000000000e+06 1.665505985933527920e-04
4.018750000000000000e+06 1.647652284154785198e-04
5.171250000000000000e+06 1.235699374854872662e-04
6.653750000000000000e+06 1.404226621356700693e-04
