6.250000000000000000e+03 9.999859113189204507e-01
8.750000000000000000e+03 3.683728189100549666e-01
1.125000000000000000e+04 1.623379771274630068e-01
1.500000000000000000e+04 9.368868243131427131e-02
2.000000000000000000e+04 6.213892146693768964e-02
2.625000000000000000e+04 4.387962344532410353e-02
3.375000000000000000e+04 3.107389027889534069e-02
4.250000000000000000e+04 2.240291841015420657e-02
5.500000000000000000e+04 1.522900037647850584e-02
7.125000000000000000e+04 1.010521888550090092e-02
9.125000000000000000e+04 6.630566482168440655e-03
1.175000000000000000e+05 4.317068946840784890e-03
1.512500000000000000e+05 2.834551135509162309e-03
1.950000000000000000e+05 1.942651509556972455e-03
2.512500000000000000e+05 1.361158027877502289e-03
3.225000000000000000e+05 9.614778549939206843e-04
4.150000000000000000e+05 6.774074810876690384e-04
5.350000000000000000e+05 4.940642982246072320e-04
6.887500000000000000e+05 3.639693999446971090e-04
8.862500000000000000e+05 2.641668462848294641e-04
1.140000000000000000e+06 2.119970753564330991e-04
1.466250000000000000e+06 1.578513667546349662e-04
1.886250000000000000e+06 1.231909344376051112e-04
2.426250000000000000e+06 1.032943239436634019e-04
3.122500000000000000e+06 9.109241125947096466e-05
4.018750000000000000e+06 7.856586042066985675e-05
5.171250000000000000e+06 7.820897632725568927e-05
6.653750000000000000e+06 5.857648839546230653e-05
