6.250000000000000000e+03 9.998169345227553295e-01
8.750000000000000000e+03 4.428597430206540064e-01
1.125000000000000000e+04 2.230966948380734838e-01
1.500000000000000000e+04 1.283427340519135706e-01
2.000000000000000000e+04 7.983109153003810354e-02
2.625000000000000000e+04 5.385203225174810260e-02
3.375000000000000000e+04 3.824776366192685767e-02
4.250000000000000000e+04 2.898871756039576864e-02
5.500000000000000000e+04 2.206112490424474992e-02
7.125000000000000000e+04 1.740242760878984996e-02
9.125000000000000000e+04 1.432945368489762367e-02
1.175000000000000000e+05 1.188409412192570347e-02
1.512500000000000000e+05 1.002755106250941865e-02
1.950000000000000000e+05 8.300485655393367856e-03
2.512500000000000000e+05 6.702603172977194754e-03
3.225000000000000000e+05 5.096405970322190684e-03
4.150000000000000000e+05 3.828421687597692146e-03
5.350000000000000000e+05 2.693823853799650909e-03
6.887500000000000000e+05 1.800759581304542346e-03
8.862500000000000000e+05 1.144460383948766582e-03
1.140000000000000000e+06 7.250514909054823825e-04
1.466250000000000000e+06 4.481460790358934593e-04
1.886250000000000000e+06 3.013858901240817445e-04
2.426250000000000000e+06 2.456817501640677268e-04
3.122500000000000000e+06 1.753155937088895307e-04
4.018750000000000000e+06 1.289269870837074061e-04
5.171250000000000000e+06 8.607154366753737729e-05
6.653750000000000000e+06 9.177361245275050578e-05
