6.250000000000000000e+03 1.000001607795383718e+00
8.750000000000000000e+03 4.522624218582690925e-01
1.125000000000000000e+04 2.345277574400276011e-01
1.500000000000000000e+04 1.463397268988944067e-01
2.000000000000000000e+04 1.007608627303024501e-01
2.625000000000000000e+04 7.266875247239902580e-02
3.375000000000000000e+04 5.225954003210137033e-02
4.250000000000000000e+04 3.794758826493433573e-02
5.500000000000000000e+04 2.544418412290927467e-02
7.125000000000000000e+04 1.621914356192161524e-02
9.125000000000000000e+04 1.017608242009623680e-02
1.175000000000000000e+05 6.265376425268546524e-03
1.512500000000000000e+05 3.877752806721502035e-03
1.950000000000000000e+05 2.470647454495109377e-03
2.512500000000000000e+05 1.616135425057215434e-03
3.225000000000000000e+05 1.088830167156793014e-03
4.150000000000000000e+05 7.580437094738377716e-04
5.350000000000000000e+05 5.316417313558305120e-04
6.887500000000000000e+05 3.682779306805115775e-04
8.862500000000000000e+05 2.696514464836796015e-04
1.140000000000000000e+06 1.953045507073660066e-04
1.466250000000000000e+06 1.566215795252911354e-04
1.886250000000000000e+06 1.120922770947154151e-04
2.426250000000000000e+06 7.765540960505704028e-05
3.122500000000000000e+06 7.556470835779467254e-05
4.018750000000000000e+06 6.552538562042465090e-05
5.171250000000000000e+06 5.679920660113576544e-05
6.653750000000000000e+06 5.534194653028681841e-05
