6.250000000000000000e+03 1.000082272109978021e+00
8.750000000000000000e+03 5.226549714396936386e-01
1.125000000000000000e+04 2.984746030421514540e-01
1.500000000000000000e+04 1.841725330765132951e-01
2.000000000000000000e+04 1.196988005728607252e-01
2.625000000000000000e+04 8.416314965228008371e-02
3.375000000000000000e+04 6.269101456842082754e-02
4.250000000000000000e+04 4.942190106099419999e-02
5.500000000000000000e+04 3.853320240160302418e-02
7.125000000000000000e+04 2.957857520531765802e-02
9.125000000000000000e+04 2.248964536519361401e-02
1.175000000000000000e+05 1.631260689832617072e-02
1.512500000000000000e+05 1.119652474084872201e-02
1.950000000000000000e+05 7.317208694855186803e-03
2.512500000000000000e+05 4.490506978653530622e-03
3.225000000000000000e+05 2.730193537888775304e-03
4.150000000000000000e+05 1.684714832307945137e-03
5.350000000000000000e+05 1.079662933784741050e-03
6.887500000000000000e+05 7.088228357424607076e-04
8.862500000000000000e+05 4.773447746318075263e-04
1.140000000000000000e+06 3.373573511790874265e-04
1.466250000000000000e+06 2.563714117437719195e-04
1.886250000000000000e+06 2.023890712909284589e-04
2.426250000000000000e+06 1.400113933752869055e-04
3.122500000000000000e+06 1.133440445041647350e-04
4.018750000000000000e+06 8.824066866294135044e-05
5.171250000000000000e+06 6.532497764294634807e-05
6.653750000000000000e+06 6.395940778030706833e-05
