6.250000000000000000e+03 1.000091734000082111e+00
8.750000000000000000e+03 3.674523300171929074e-01
1.125000000000000000e+04 1.595579378880266352e-01
1.500000000000000000e+04 8.831622491493856808e-02
2.000000000000000000e+04 5.594775176141490725e-02
2.625000000000000000e+04 3.847757081714602012e-02
3.375000000000000000e+04 2.726881141895748026e-02
4.250000000000000000e+04 2.034705210260087660e-02
5.500000000000000000e+04 1.500940829590070510e-02
7.125000000000000000e+04 1.123632779178435417e-02
9.125000000000000000e+04 9.281101132765133890e-03
1.175000000000000000e+05 7.546580347247922906e-03
1.512500000000000000e+05 6.276010280563918721e-03
1.950000000000000000e+05 5.653505020035117304e-03
2.512500000000000000e+05 5.067907262084302145e-03
3.225000000000000000e+05 4.191387891302101112e-03
4.150000000000000000e+05 3.766450304728726373e-03
5.350000000000000000e+05 2.901556274159036632e-03
6.887500000000000000e+05 2.207510100948873160e-03
8.862500000000000000e+05 1.778113195583124135e-03
1.140000000000000000e+06 1.203679520594694774e-03
1.466250000000000000e+06 8.586829839422794762e-04
1.886250000000000000e+06 5.254876286615769434e-04
2.426250000000000000e+06 3.313150395280197954e-04
3.122500000000000000e+06 1.975628126623009276e-04
4.018750000000000000e+06 1.361864031341406803e-04
5.171250000000000000e+06 1.133984594654919399e-04
6.653750000000000000e+06 1.113559215852493643e-04
