6.250000000000000000e+03 9.997535716660309602e-01
8.750000000000000000e+03 3.893992794820261283e-01
1.125000000000000000e+04 1.772484344941087364e-01
1.500000000000000000e+04 1.018203002899412124e-01
2.000000000000000000e+04 6.691212407949601038e-02
2.625000000000000000e+04 4.747156447141948760e-02
3.375000000000000000e+04 3.458182526488026709e-02
4.250000000000000000e+04 2.627850112757376677e-02
5.500000000000000000e+04 1.952279177338377830e-02
7.125000000000000000e+04 1.421070448517930407e-02
9.125000000000000000e+04 1.047436750231157433e-02
1.175000000000000000e+05 7.297876879203296120e-03
1.512500000000000000e+05 5.026469029009652742e-03
1.950000000000000000e+05 3.267705841690883746e-03
2.512500000000000000e+05 2.120478849126751844e-03
3.225000000000000000e+05 1.378383575294427283e-03
4.150000000000000000e+05 9.278889030318888259e-04
5.350000000000000000e+05 6.477253125814804845e-04
6.887500000000000000e+05 4.804351939553810837e-04
8.862500000000000000e+05 3.525764588806187859e-04
1.140000000000000000e+06 2.811163936583239119e-04
1.466250000000000000e+06 2.248231376943014078e-04
1.886250000000000000e+06 1.809062725724250992e-04
2.426250000000000000e+06 1.611413986367672940e-04
3.122500000000000000e+06 1.260769094046791693e-04
4.018750000000000000e+06 1.043221835298486214e-04
5.171250000000000000e+06 9.825603940448018317e-05
6.653750000000000000e+06 6.551102176487027791e-05
