6.250000000000000000e+03 1.000031143400281097e+00
8.750000000000000000e+03 3.541853573964232060e-01
1.125000000000000000e+04 1.494993200765155072e-01
1.500000000000000000e+04 8.311118240672306368e-02
2.000000000000000000e+04 5.366380010790221256e-02
2.625000000000000000e+04 3.747669870710610557e-02
3.375000000000000000e+04 2.649548975948181825e-02
4.250000000000000000e+04 1.975844916585495908e-02
5.500000000000000000e+04 1.453931845220083827e-02
7.125000000000000000e+04 1.096860274041693700e-02
9.125000000000000000e+04 8.758373991111260623e-03
1.175000000000000000e+05 6.981050128625996068e-03
1.512500000000000000e+05 5.548557078753448175e-03
1.950000000000000000e+05 4.674601466626900764e-03
2.512500000000000000e+05 3.831339832121731341e-03
3.225000000000000000e+05 2.761113824668683103e-03
4.150000000000000000e+05 2.101245429183995917e-03
5.350000000000000000e+05 1.476138052364654599e-03
6.887500000000000000e+05 9.936007756766911461e-04
8.862500000000000000e+05 6.716144394506931310e-04
1.140000000000000000e+06 4.392922634988687559e-04
1.466250000000000000e+06 3.034021795370481309e-04
1.886250000000000000e+06 2.235532160371576785e-04
2.426250000000000000e+06 1.873365838166195837e-04
3.122500000000000000e+06 1.581558011470319267e-04
4.018750000000000000e+06 1.392722434977297283e-04
5.171250000000000000e+06 1.146731532258982828e-04
6.653750000000000000e+06 7.167213836907019024e-05
