6.250000000000000000e+03 9.998144004323760159e-01
8.750000000000000000e+03 5.425749616083447302e-01
1.125000000000000000e+04 3.193434544514759388e-01
1.500000000000000000e+04 1.941063599159495723e-01
2.000000000000000000e+04 1.210093619699472850e-01
2.625000000000000000e+04 8.136972102657422101e-02
3.375000000000000000e+04 5.886440478078983768e-02
4.250000000000000000e+04 4.625255171505061880e-02
5.500000000000000000e+04 3.724464374688590124e-02
7.125000000000000000e+04 3.076564987358703165e-02
9.125000000000000000e+04 2.618700887424827914e-02
1.175000000000000000e+05 2.170916689167058308e-02
1.512500000000000000e+05 1.759877842517176480e-02
1.950000000000000000e+05 1.373461277317242560e-02
2.512500000000000000e+05 1.024865213133343417e-02
3.225000000000000000e+05 7.104354570079072714e-03
4.150000000000000000e+05 4.767823617012858367e-03
5.350000000000000000e+05 3.043649219477745273e-03
6.887500000000000000e+05 1.775347909759003194e-03
8.862500000000000000e+05 9.881749325397998045e-04
1.140000000000000000e+06 5.188233195481840995e-04
1.466250000000000000e+06 2.951147826864803725e-04
1.886250000000000000e+06 1.622357128641678092e-04
2.426250000000000000e+06 1.069290082170288561e-04
3.122500000000000000e+06 8.063545157873644367e-05
4.018750000000000000e+06 6.951305429811077696e-05
5.171250000000000000e+06 6.120661339087786826e-05
6.653750000000000000e+06 7.495888284808480866e-05
