6.250000000000000000e+03 9.999561796935458879e-01
8.750000000000000000e+03 4.519496546540337500e-01
1.125000000000000000e+04 2.308704125038570087e-01
1.500000000000000000e+04 1.320623599536751569e-01
2.000000000000000000e+04 8.092418118861227638e-02
2.625000000000000000e+04 5.398377505301341084e-02
3.375000000000000000e+04 3.820695619071636656e-02
4.250000000000000000e+04 2.924651518097083971e-02
5.500000000000000000e+04 2.262224268340674166e-02
7.125000000000000000e+04 1.821813345419602895e-02
9.125000000000000000e+04 1.543793966864109683e-02
1.175000000000000000e+05 1.356538903137152925e-02
1.512500000000000000e+05 1.200210638777282623e-02
1.950000000000000000e+05 1.051731827959796056e-02
2.512500000000000000e+05 8.890407196848170920e-03
3.225000000000000000e+05 7.294952234208068251e-03
4.150000000000000000e+05 5.822723673375989652e-03
5.350000000000000000e+05 4.376628308832138277e-03
6.887500000000000000e+05 3.169332048158716997e-03
8.862500000000000000e+05 2.231124570358537437e-03
1.140000000000000000e+06 1.392226830736655778e-03
1.466250000000000000e+06 8.088780415377757856e-04
1.886250000000000000e+06 4.062850711451653786e-04
2.426250000000000000e+06 1.933125272832419798e-04
3.122500000000000000e+06 9.400570098875948952e-05
4.018750000000000000e+06 6.486896982208214201e-05
5.171250000000000000e+06 4.342770175078084654e-05
6.653750000000000000e+06 2.828994782293735039e-05
