orientation,dist,peak_score
++,106500.0,nan
++,109950.0,1.2940213544451593
++,114435.0,1.221835235021892
++,120265.5,1.2757985093499848
++,127845.0,1.214281118757776
++,137698.5,1.238474698128448
++,150508.0,1.2165642075667564
++,167160.5,1.233839587087586
++,188808.5,1.2069399608830742
++,216951.0,1.192860559989432
++,253537.0,1.1855593753498674
++,301098.0,1.180394282082552
++,362927.5,1.1540174354249393
++,443306.0,1.1058494953653366
++,547797.5,1.058820143704519
++,683637.0,1.0264964769161093
++,860228.5,1.0037723195257366
++,1089797.5,0.9734388414003987
++,1388237.0,0.9642791568701186
++,1776208.0,0.952952550990028
++,2280570.5,0.9460729544725756
++,2936241.5,0.9267297204375025
++,3788614.0,0.9518868340313233
++,4896698.5,0.925244194792578
++,6337208.5,0.922164663793497
++,8209871.5,0.9301694467608634
++,10644332.5,0.9400642989011977
+-,106500.0,nan
+-,109950.0,1.4199705469201214
+-,114435.0,1.5252221003547106
+-,120265.5,1.4905527208380698
+-,127845.0,1.5057951173984474
+-,137698.5,1.390949688839178
+-,150508.0,1.4134560099241198
+-,167160.5,1.460654821629653
+-,188808.5,1.3620169636489292
+-,216951.0,1.3751982941935244
+-,253537.0,1.378698491718372
+-,301098.0,1.3203389781250006
+-,362927.5,1.2898408848267628
+-,443306.0,1.218957568099194
+-,547797.5,1.157738377815112
+-,683637.0,1.1279314093002473
+-,860228.5,1.066790159195369
+-,1089797.5,1.0149252683828427
+-,1388237.0,0.9821545573893724
+-,1776208.0,0.9667172448276353
+-,2280570.5,0.9499788096939163
+-,2936241.5,0.9236437855663515
+-,3788614.0,0.9425703749876269
+-,4896698.5,0.9205547458143571
+-,6337208.5,0.9204708091411843
+-,8209871.5,0.920584691030491
+-,10644332.5,0.9042805654372688
-+,106500.0,nan
-+,109950.0,1.0665744596140332
-+,114435.0,1.0801073160338235
-+,120265.5,1.0993137549606014
-+,127845.0,1.078747198976345
-+,137698.5,1.0654549059020804
-+,150508.0,1.0616655746568013
-+,167160.5,1.0528232454239634
-+,188808.5,1.0675152670748593
-+,216951.0,1.0707468948743806
-+,253537.0,1.0526430897408485
-+,301098.0,1.0544128340190844
-+,362927.5,1.0356043281248841
-+,443306.0,1.0043335624515513
-+,547797.5,0.9762951769114872
-+,683637.0,0.9722944286926279
-+,860228.5,0.9576098239774897
-+,1089797.5,0.9379287265542573
-+,1388237.0,0.9322803095047503
-+,1776208.0,0.9304875362090324
-+,2280570.5,0.9556109950500966
-+,2936241.5,0.9324695898441618
-+,3788614.0,0.9273122880772693
-+,4896698.5,0.9404624075804432
-+,6337208.5,0.9352459894901552
-+,8209871.5,0.9453119216209596
-+,10644332.5,0.9578874908896009
--,106500.0,nan
--,109950.0,1.2763294504854032
--,114435.0,1.2849883316805615
--,120265.5,1.2152840667433944
--,127845.0,1.2132706865572846
--,137698.5,1.2978751008715412
--,150508.0,1.1787666731976651
--,167160.5,1.21295495973072
--,188808.5,1.205466592812824
--,216951.0,1.2124638980934204
--,253537.0,1.1819972917674013
--,301098.0,1.177380907828472
--,362927.5,1.1245084075322072
--,443306.0,1.0982056903062547
--,547797.5,1.0563869940631148
--,683637.0,1.0378118143019015
--,860228.5,1.0002182740845127
--,1089797.5,0.9693419637297518
--,1388237.0,0.9618577672738197
--,1776208.0,0.9520977114130009
--,2280570.5,0.974314190487046
--,2936241.5,0.9254239631167684
--,3788614.0,0.940667609204484
--,4896698.5,0.9348022665766603
--,6337208.5,0.933462423169076
--,8209871.5,0.9239965158992558
--,10644332.5,0.9484962635606491
