orientation,dist,peak_score
++,106500.0,nan
++,109950.0,1.0613042363215883
++,114435.0,1.0387185309843256
++,120265.5,1.0669889346398858
++,127845.0,1.0446313504320222
++,137698.5,1.0605795914724063
++,150508.0,1.0545072126144384
++,167160.5,1.0597075121809274
++,188808.5,1.0511179013862917
++,216951.0,1.0441784055035
++,253537.0,1.0379939309756472
++,301098.0,1.0321449203118502
++,362927.5,1.0221032357293958
++,443306.0,1.0114690572718654
++,547797.5,1.003937363152675
++,683637.0,1.0008571978077994
++,860228.5,0.9995126696850066
++,1089797.5,0.9986866932691897
++,1388237.0,0.9989301149506893
++,1776208.0,0.9990962036927917
++,2280570.5,0.9992479873444832
++,2936241.5,0.9992492882102664
++,3788614.0,0.9996107463605525
++,4896698.5,0.9995058285306497
++,6337208.5,0.9995863522004876
++,8209871.5,0.9996809177986601
++,10644332.5,0.9997498319861746
+-,106500.0,nan
+-,109950.0,1.1263686517836198
+-,114435.0,1.1731747607061562
+-,120265.5,1.162682097172343
+-,127845.0,1.172913124366421
+-,137698.5,1.1264247605864306
+-,150508.0,1.1376634072913874
+-,167160.5,1.1555178104552533
+-,188808.5,1.1129543635754946
+-,216951.0,1.107293661419507
+-,253537.0,1.0979577543083234
+-,301098.0,1.0724630893521208
+-,362927.5,1.0537471371084575
+-,443306.0,1.032287218863039
+-,547797.5,1.0167170708752555
+-,683637.0,1.0102934419999072
+-,860228.5,1.0036439200727099
+-,1089797.5,1.000328360185026
+-,1388237.0,0.9993700022750871
+-,1776208.0,0.9993634863280041
+-,2280570.5,0.9992763682646941
+-,2936241.5,0.9992043582989345
+-,3788614.0,0.9995406961739315
+-,4896698.5,0.9994758366207596
+-,6337208.5,0.9995745314081563
+-,8209871.5,0.9996370416083983
+-,10644332.5,0.9996024425750862
-+,106500.0,nan
-+,109950.0,0.9632775950751604
-+,114435.0,0.9727239469760721
-+,120265.5,0.9897336903238118
-+,127845.0,0.9884639555187685
-+,137698.5,0.9906161086989718
-+,150508.0,0.9924636039012329
-+,167160.5,0.9932828503271276
-+,188808.5,1.0020467850658965
-+,216951.0,1.0048880116649381
-+,253537.0,1.0003316490895218
-+,301098.0,1.0019226694935839
-+,362927.5,0.9986325373034672
-+,443306.0,0.9950876596758663
-+,547797.5,0.9941645515908593
-+,683637.0,0.9962896970096631
-+,860228.5,0.9968416397725091
-+,1089797.5,0.9973461778513453
-+,1388237.0,0.9981295038608164
-+,1776208.0,0.9987341766732969
-+,2280570.5,0.9993603988102239
-+,2936241.5,0.999305972003412
-+,3788614.0,0.9994101000967992
-+,4896698.5,0.9996129901695311
-+,6337208.5,0.9996478548313142
-+,8209871.5,0.999743528403704
-+,10644332.5,0.99982605933664
--,106500.0,nan
--,109950.0,1.0571179392493044
--,114435.0,1.0599192397911859
--,120265.5,1.0412365042812628
--,127845.0,1.0445875193014893
--,137698.5,1.0841459488431178
--,150508.0,1.0402654985077422
--,167160.5,1.0543694313945637
--,188808.5,1.0501266227386103
--,216951.0,1.0504400569060799
--,253537.0,1.0358667053457917
--,301098.0,1.033194534037169
--,362927.5,1.0173041579400854
--,443306.0,1.0105637788173383
--,547797.5,1.0035526940345803
--,683637.0,1.0013953823775612
--,860228.5,0.9992445543241719
--,1089797.5,0.9985154890455497
--,1388237.0,0.9988737725671449
--,1776208.0,0.9990895743451074
--,2280570.5,0.999639062484982
--,2936241.5,0.9992324029112465
--,3788614.0,0.9995302524815465
--,4896698.5,0.9995821933579918
--,6337208.5,0.999642417636389
--,8209871.5,0.999648559701058
--,10644332.5,0.9997815958130424
